Project Short Code,Species Code,Species Name,Commercial Species Group,Gear Code,Gear Description,Gear Group,Commercial Data Viewer,CPFV Species Group,CPFV Data Viewer
Statewide_SocEco,17,OILFISH,OTHER,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER,No
Statewide_SocEco,17,OILFISH,OTHER,9,TROLL (SALMON),TROLL,No,OTHER,No
Statewide_SocEco,17,OILFISH,OTHER,22,PRAWN TRAP,TRAP,No,OTHER,No
Statewide_SocEco,17,OILFISH,OTHER,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,17,OILFISH,OTHER,65,DRIFT GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,17,OILFISH,OTHER,66,SET GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,5,SET LONGLINE,LONGLINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,9,TROLL (SALMON),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,65,DRIFT GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,19,BULLET MACKEREL,OTHER OFFSHORE PELAGICS,71,PURSE SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,40,YELLOWTAIL,OTHER,0,UNKNOWN,MISC,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,1,HOOK & LINE,HOOK-LINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,2,LIVE BAIT,HOOK-LINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,4,MOOCHING (SALMON),HOOK-LINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,5,SET LONGLINE,LONGLINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,7,TROLL (ALBACORE),TROLL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,9,TROLL (SALMON),TROLL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,12,HARPOON/SPEAR,HARPOON/SPEAR,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,18,DIVING,DIVING,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,20,ENTRAPPING,TRAP,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,21,FISH TRAP,TRAP,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,22,PRAWN TRAP,TRAP,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,27,CRAB OR LOBSTER TRAP,TRAP,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,55,BEAM TRAWL,BOTTOM TRAWL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,56,BOTTOM TRAWL,BOTTOM TRAWL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,65,DRIFT GILL NET,GILL NET,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,66,SET GILL NET,GILL NET,No,COASTAL MIGRATORY,YES
Statewide_SocEco,40,YELLOWTAIL,OTHER,71,PURSE SEINE,SEINE/NET,No,COASTAL MIGRATORY,YES
Statewide_SocEco,41,No Name Provided,OTHER-misc,1,HOOK & LINE,HOOK-LINE,No,OTHER-misc,No
Statewide_SocEco,41,No Name Provided,OTHER-misc,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER-misc,No
Statewide_SocEco,41,No Name Provided,OTHER-misc,5,SET LONGLINE,LONGLINE,No,OTHER-misc,No
Statewide_SocEco,41,No Name Provided,OTHER-misc,66,SET GILL NET,GILL NET,No,OTHER-misc,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,1,HOOK & LINE,HOOK-LINE,No,OTHER,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,9,TROLL (SALMON),TROLL,No,OTHER,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,65,DRIFT GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,42,UNSPECIFIED JACKS,OTHER,66,SET GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,0,UNKNOWN,MISC,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,1,HOOK & LINE,HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,5,SET LONGLINE,LONGLINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,9,TROLL (SALMON),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,18,DIVING,DIVING,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,20,ENTRAPPING,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,21,FISH TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,27,CRAB OR LOBSTER TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,50,TRAWL NET,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,56,BOTTOM TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,65,DRIFT GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,66,SET GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,71,PURSE SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,73,DRUM SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,50,UNSPECIFIED MACKEREL,COASTAL PELAGICS,74,LAMPARA NET,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,0,UNKNOWN,MISC,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,1,HOOK & LINE,HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,2,LIVE BAIT,HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,4,MOOCHING (SALMON),HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,5,SET LONGLINE,LONGLINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,7,TROLL (ALBACORE),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,9,TROLL (SALMON),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,12,HARPOON/SPEAR,HARPOON/SPEAR,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,18,DIVING,DIVING,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,20,ENTRAPPING,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,21,FISH TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,22,PRAWN TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,27,CRAB OR LOBSTER TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,50,TRAWL NET,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,54,MIDWATER TRAWL,MIDWATER TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,55,BEAM TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,56,BOTTOM TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,65,DRIFT GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,66,SET GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,71,PURSE SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,73,DRUM SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,51,PACIFIC MACKEREL,COASTAL PELAGICS,74,LAMPARA NET,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,52,PACIFIC SIERRA,OTHER-misc,1,HOOK & LINE,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,0,UNKNOWN,MISC,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,1,HOOK & LINE,HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,5,SET LONGLINE,LONGLINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,7,TROLL (ALBACORE),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,9,TROLL (SALMON),TROLL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,12,HARPOON/SPEAR,HARPOON/SPEAR,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,20,ENTRAPPING,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,21,FISH TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,27,CRAB OR LOBSTER TRAP,TRAP,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,50,TRAWL NET,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,54,MIDWATER TRAWL,MIDWATER TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,55,BEAM TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,56,BOTTOM TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,65,DRIFT GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,66,SET GILL NET,GILL NET,No,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,71,PURSE SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,73,DRUM SEINE,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,55,JACK MACKEREL,COASTAL PELAGICS,74,LAMPARA NET,SEINE/NET,YES,COASTAL PELAGICS,YES
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,0,UNKNOWN,MISC,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,1,HOOK & LINE,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,5,SET LONGLINE,LONGLINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,7,TROLL (ALBACORE),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,12,HARPOON/SPEAR,HARPOON/SPEAR,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,65,DRIFT GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,66,SET GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,71,PURSE SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,57,WAHOO,OTHER OFFSHORE PELAGICS,73,DRUM SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,0,UNKNOWN,MISC,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,1,HOOK & LINE,HOOK-LINE,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,5,SET LONGLINE,LONGLINE,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,7,TROLL (ALBACORE),TROLL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,27,CRAB OR LOBSTER TRAP,TRAP,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,50,TRAWL NET,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,54,MIDWATER TRAWL,MIDWATER TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,55,BEAM TRAWL,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,65,DRIFT GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,66,SET GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,71,PURSE SEINE,SEINE/NET,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,73,DRUM SEINE,SEINE/NET,No,OTHER,No
Statewide_SocEco,80,BUTTERFISH (PACIFIC POMPANO),OTHER,74,LAMPARA NET,SEINE/NET,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,1,HOOK & LINE,HOOK-LINE,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,5,SET LONGLINE,LONGLINE,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,7,TROLL (ALBACORE),TROLL,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,9,TROLL (SALMON),TROLL,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,65,DRIFT GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,81,PACIFIC POMFRET,OTHER,66,SET GILL NET,GILL NET,No,OTHER,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,0,UNKNOWN,MISC,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,1,HOOK & LINE,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,2,LIVE BAIT,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,5,SET LONGLINE,LONGLINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,7,TROLL (ALBACORE),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,9,TROLL (SALMON),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,12,HARPOON/SPEAR,HARPOON/SPEAR,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,18,DIVING,DIVING,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,20,ENTRAPPING,TRAP,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,22,PRAWN TRAP,TRAP,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,27,CRAB OR LOBSTER TRAP,TRAP,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,50,TRAWL NET,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,55,BEAM TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,65,DRIFT GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,66,SET GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,71,PURSE SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,91,SWORDFISH,SWORDFISH,73,DRUM SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,95,No Name Provided,OTHER-misc,5,SET LONGLINE,LONGLINE,No,OTHER-misc,No
Statewide_SocEco,96,WHITE SHARK,SHARK,1,HOOK & LINE,HOOK-LINE,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,5,SET LONGLINE,LONGLINE,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,56,BOTTOM TRAWL,BOTTOM TRAWL,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,60,UNKNOWN,Other-misc,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,65,DRIFT GILL NET,GILL NET,No,SHARK-RAY-SKATE,No
Statewide_SocEco,96,WHITE SHARK,SHARK,66,SET GILL NET,GILL NET,No,SHARK-RAY-SKATE,No
